,seqno,object_type,v_object_name,object_name,field_name,data_type,pk_fk,required,sample_value
2172,90,View,vBDMSGetCareprovider,careprovider,SEXXXUID,int,FK,Y,0
2173,90,View,vBDMSGetCareprovider,careprovider,TITLEUID,int,FK,Y,0
2174,90,View,vBDMSGetCareprovider,careprovider,CPTYPUID,int,FK,Y,215
2175,90,View,vBDMSGetCareprovider,careprovider,Qualification,nvarchar,,N,
2176,90,View,vBDMSGetCareprovider,careprovider,StatusFlag,nvarchar,,Y,A
2177,90,View,vBDMSGetCareprovider,careprovider,IsCareprovider,nvarchar,,Y,N
2178,90,View,vBDMSGetCareprovider,careprovider,IsSuregon,nvarchar,,N,N
2179,90,View,vBDMSGetCareprovider,careprovider,Code,nvarchar,,N,
2180,90,View,vBDMSGetCareprovider,careprovider,IsAnaesthetist,nvarchar,,N,N
2181,90,View,vBDMSGetCareprovider,careprovider,LicenseNo,nvarchar,,N,
2182,90,View,vBDMSGetCareprovider,careprovider,IsRadiologist,nvarchar,,N,
2183,90,View,vBDMSGetCareprovider,careprovider,EnglishName,nvarchar,,N,
2193,91,View,VBDMSgetVDrugSummarys,Prescription,PrescribedBy,int,,Y,1053
2195,91,View,VBDMSgetVDrugSummarys,Prescription,PRSTYPUID,int,FK,N,
2197,91,View,VBDMSgetVDrugSummarys,Prescription,PatientOrderUID,bigint,FK,N,
2209,91,View,VBDMSgetVDrugSummarys,PatientOrderDetail,MUser,int,,Y,1805
2211,91,View,VBDMSgetVDrugSummarys,PatientOrderDetail,DFORMUID,int,FK,N,
2215,91,View,VBDMSgetVDrugSummarys,PatientOrderDetail,PDSTSUID,int,FK,N,
2217,91,View,VBDMSgetVDrugSummarys,PrescriptionItem,DrugName,nvarchar,,N,Rabies Verorab (TRCS) Inj *Ref*
2218,91,View,VBDMSgetVDrugSummarys,PrescriptionItem,FRQNCUID,int,FK,N,168
2219,91,View,VBDMSgetVDrugSummarys,PrescriptionItem,DFORMUID,int,FK,N,99024
2220,91,View,VBDMSgetVDrugSummarys,PrescriptionItem,Dosage,float,,N,1
2221,91,View,VBDMSgetVDrugSummarys,PrescriptionItem,StartDttm,datetime,,Y,Jan 24 2014  8:11AM
2222,91,View,VBDMSgetVDrugSummarys,PrescriptionItem,EndDttm,datetime,,N,Jan 25 2014  8:11AM
2223,91,View,VBDMSgetVDrugSummarys,PrescriptionItem,MUser,int,,Y,1936
2225,91,View,VBDMSgetVDrugSummarys,PrescriptionItem,Quantity,float,,N,1
2226,91,View,VBDMSgetVDrugSummarys,PrescriptionItem,IsOwnMedicine,nvarchar,,N,
2229,91,View,VBDMSgetVDrugSummarys,PrescriptionItem,InstructionText,nvarchar,,N,
2230,91,View,VBDMSgetVDrugSummarys,PrescriptionItem,PDSTSUID,int,FK,N,112277
2231,91,View,VBDMSgetVDrugSummarys,PrescriptionItem,ItemMasterUID,int,FK,N,
2232,91,View,VBDMSgetVDrugSummarys,PrescriptionItem,BillableitemUID,int,FK,N,
2241,92,View,vBDMSInvenAdj,Store,ExternalID,nvarchar,,N,3034
2242,92,View,vBDMSInvenAdj,StockAdjustment,UID,int,PK,Y,403
2243,92,View,vBDMSInvenAdj,StockAdjustment,StoreUID,int,FK,Y,1
2244,92,View,vBDMSInvenAdj,StockAdjustment,ItemMasterUID,int,FK,Y,2
2245,92,View,vBDMSInvenAdj,StockAdjustment,CUser,int,,Y,1
2246,92,View,vBDMSInvenAdj,StockAdjustment,CWhen,datetime,,Y,Jun  8 2014  3:31AM
2247,92,View,vBDMSInvenAdj,StockAdjustment,StatusFlag,nvarchar,,Y,A
2248,92,View,vBDMSInvenAdj,StockAdjustment,OwnerOrganisationUID,int,FK,Y,18
2249,92,View,vBDMSInvenAdj,StockAdjustment,StockAdjustmentID,nvarchar,,Y,STA877
2250,92,View,vBDMSInvenAdj,StockAdjustment,QuantityAdjusted,float,,N,-1222
2251,92,View,vBDMSInvenAdj,StockAdjustment,ItemCost,float,,N,1.85
2255,92,View,vBDMSInvenAdj,ItemMaster,ITMTYPUID,int,FK,Y,1594
2256,92,View,vBDMSInvenAdj,ItemMaster,ActiveFrom,datetime,,Y,May  8 2014  1:21PM
2258,92,View,vBDMSInvenAdj,ItemMaster,SalesUOM,int,,N,112124
2259,92,View,vBDMSInvenAdj,ItemMaster,STGRPUID,int,FK,N,99273
2271,93,View,vBDMSInvenDispose,DisposeStock,UID,int,PK,Y,
2272,93,View,vBDMSInvenDispose,DisposeStock,StoreUID,int,FK,Y,
2273,93,View,vBDMSInvenDispose,DisposeStock,DisposeID,nvarchar,,Y,
2274,93,View,vBDMSInvenDispose,DisposeStock,DisposeDttm,datetime,,Y,
2275,93,View,vBDMSInvenDispose,DisposeStock,StatusFlag,nvarchar,,Y,
2276,93,View,vBDMSInvenDispose,DisposeStock,OwnerOrganisationUID,int,FK,Y,
2277,93,View,vBDMSInvenDispose,DisposeItemList,DisposeStockUID,int,FK,Y,
2278,93,View,vBDMSInvenDispose,DisposeItemList,ItemMasterUID,int,FK,Y,
2279,93,View,vBDMSInvenDispose,DisposeItemList,DisposedQty,float,,Y,
2280,93,View,vBDMSInvenDispose,DisposeItemList,ItemCost,float,,Y,
2281,93,View,vBDMSInvenDispose,DisposeItemList,CUser,int,,Y,
2282,93,View,vBDMSInvenDispose,DisposeItemList,StatusFlag,nvarchar,,Y,
2283,93,View,vBDMSInvenDispose,DisposeItemList,OwnerOrganisationUID,int,FK,Y,
2289,94,View,vBDMSInvenIssue,CostCode,StatusFlag,nvarchar,,Y,A
2290,94,View,vBDMSInvenIssue,CostCode,OwnerOrganisationUID,int,FK,Y,18
2291,94,View,vBDMSInvenIssue,ItemIssue,UID,int,PK,Y,4
2292,94,View,vBDMSInvenIssue,ItemIssue,StoreUID,int,FK,Y,1
2293,94,View,vBDMSInvenIssue,ItemIssue,ItemIssuedDttm,datetime,,Y,Jun  8 2014  7:48AM
2294,94,View,vBDMSInvenIssue,ItemIssue,ItemIssueID,nvarchar,,Y,IMI10988
2295,94,View,vBDMSInvenIssue,ItemIssue,IsStockTransfer,nvarchar,,Y,Y
2296,94,View,vBDMSInvenIssue,ItemIssue,CUser,int,,Y,788
2297,94,View,vBDMSInvenIssue,ItemIssue,StatusFlag,nvarchar,,Y,A
2298,94,View,vBDMSInvenIssue,ItemIssue,OwnerOrganisationUID,int,FK,Y,18
2299,94,View,vBDMSInvenIssue,ItemIssue,LocationUID,int,FK,N,
2300,94,View,vBDMSInvenIssue,ItemIssue,PatientUID,bigint,FK,N,
2301,94,View,vBDMSInvenIssue,IssuedItemList,ItemIssueUID,int,FK,Y,1
2302,94,View,vBDMSInvenIssue,IssuedItemList,ItemMasterUID,int,FK,Y,-14584
2303,94,View,vBDMSInvenIssue,IssuedItemList,Quantity,float,,Y,5
2304,94,View,vBDMSInvenIssue,IssuedItemList,StatusFlag,nvarchar,,Y,A
2305,94,View,vBDMSInvenIssue,IssuedItemList,OwnerOrganisationUID,int,FK,Y,18
2306,94,View,vBDMSInvenIssue,IssuedItemList,InternalCost,float,,N,59.3478
2318,94,View,vBDMSInvenIssue,Location,OwnerOrganisationUID,int,FK,Y,18
2320,95,View,vBDMSInvenIssuePtn,PatientBillableItem,PatientUID,bigint,FK,Y,0
2321,95,View,vBDMSInvenIssuePtn,PatientBillableItem,IdentifyingType,nvarchar,,Y,BillableEvent
2322,95,View,vBDMSInvenIssuePtn,PatientBillableItem,CUser,int,,Y,1
2324,95,View,vBDMSInvenIssuePtn,PatientBillableItem,OwnerOrganisationUID,int,FK,Y,18
2325,95,View,vBDMSInvenIssuePtn,PatientBillableItem,BillableItemUID,int,FK,N,
2326,95,View,vBDMSInvenIssuePtn,PatientBillableItem,ItemMultiplier,float,,N,1
2327,95,View,vBDMSInvenIssuePtn,PatientBillableItem,EventOccuredDttm,datetime,,N,Jun  8 2014 12:00AM
2328,95,View,vBDMSInvenIssuePtn,PatientBillableItem,StoreUID,int,FK,N,
2334,95,View,vBDMSInvenIssuePtn,PatientBilledItem,OwnerOrganisationUID,int,FK,Y,18
2340,95,View,vBDMSInvenIssuePtn,Stock,StoreUID,int,FK,Y,1
2341,95,View,vBDMSInvenIssuePtn,Stock,ItemMasterUID,int,FK,Y,2
2342,95,View,vBDMSInvenIssuePtn,Stock,StatusFlag,nvarchar,,Y,A
2343,95,View,vBDMSInvenIssuePtn,Stock,InternalCost,float,,N,0
2358,95,View,vBDMSInvenIssuePtn,PatientBill,OwnerOrganisationUID,int,FK,Y,18
2359,95,View,vBDMSInvenIssuePtn,PatientBill,IdentifyingUID,bigint,FK,N,
2360,95,View,vBDMSInvenIssuePtn,PatientBill,IdentifyingType,nvarchar,,N,
2365,96,View,vBDMSInvenIssuePtnCancel,PatientBillableItem,MWhen,datetime,,Y,Jun 11 2014  3:48PM
2376,96,View,vBDMSInvenIssuePtnCancel,STOCK,ItemMasterUID,int,FK,Y,2
2377,96,View,vBDMSInvenIssuePtnCancel,STOCK,ItemCost,float,,Y,0
2378,96,View,vBDMSInvenIssuePtnCancel,STOCK,StatusFlag,nvarchar,,Y,A
2439,98,View,vBDMSInvenManu,ItemManufacturerDetail,UID,int,PK,Y,3649
2440,98,View,vBDMSInvenManu,ItemManufacturerDetail,ItemMasterUID,int,FK,Y,2
2441,98,View,vBDMSInvenManu,ItemManufacturerDetail,StatusFlag,nvarchar,,Y,A
2442,98,View,vBDMSInvenManu,ItemManufacturerDetail,OwnerOrganisationUID,int,FK,Y,18
2443,98,View,vBDMSInvenManu,ItemManufacturerDetail,ItemAmount,float,,N,0
2444,98,View,vBDMSInvenManu,ItemManufacturerDetail,ManufactureReceiptUID,int,FK,N,
2445,98,View,vBDMSInvenManu,ItemManufacturerDetail,Qty,float,,N,
2446,98,View,vBDMSInvenManu,ItemManufacturerDetail,INGRTPUID,int,FK,N,
2447,98,View,vBDMSInvenManu,ItemManufacturerDetail,MRPCost,float,,N,
2448,98,View,vBDMSInvenManu,ManufactureReceipt,UID,int,PK,Y,1
2449,98,View,vBDMSInvenManu,ManufactureReceipt,StoreUID,int,FK,Y,3
2450,98,View,vBDMSInvenManu,ManufactureReceipt,LocationUID,int,FK,N,88
2451,98,View,vBDMSInvenManu,ManufactureReceipt,PreparedDttm,datetime,,Y,Jun 10 2014  3:14PM
2452,98,View,vBDMSInvenManu,ManufactureReceipt,CUser,int,,Y,1025
2453,98,View,vBDMSInvenManu,ManufactureReceipt,StatusFlag,nvarchar,,Y,A
2454,98,View,vBDMSInvenManu,ManufactureReceipt,OwnerOrganisationUID,int,FK,Y,18
2482,99,View,vBDMSInvenSaleReturn,PatientBilledItem,CWhen,datetime,,Y,Jun  8 2014  3:25AM
2486,99,View,vBDMSInvenSaleReturn,PatientBilledItem,StoreUID,int,FK,N,
2490,99,View,vBDMSInvenSaleReturn,STOCK,StoreUID,int,FK,Y,1
2494,99,View,vBDMSInvenSaleReturn,STOCK,InternalCost,float,,N,0
2523,100,View,vBDMSInvenSummary,PatientBillableItem,ReceiptNumber,nvarchar,,N,
2530,100,View,vBDMSInvenSummary,GRNItemList,GRNDetailUID,int,FK,Y,1
2531,100,View,vBDMSInvenSummary,GRNItemList,ItemMasterUID,int,FK,Y,7
2532,100,View,vBDMSInvenSummary,GRNItemList,Quantity,float,,Y,2500
2533,100,View,vBDMSInvenSummary,GRNItemList,ItemCost,float,,Y,1.1999
2534,100,View,vBDMSInvenSummary,GRNItemList,StatusFlag,nvarchar,,Y,A
2535,100,View,vBDMSInvenSummary,GRNItemList,OwnerOrganisationUID,int,FK,Y,18
2536,100,View,vBDMSInvenSummary,GRNItemList,Total,float,,N,
2539,100,View,vBDMSInvenSummary,ItemIssue,RequestedByStoreUID,int,FK,Y,0
2562,100,View,vBDMSInvenSummary,OpenStock,UID,int,PK,Y,1
2563,100,View,vBDMSInvenSummary,OpenStock,StoreUID,int,FK,Y,9
2564,100,View,vBDMSInvenSummary,OpenStock,StockOpenID,nvarchar,,Y,STK0
2565,100,View,vBDMSInvenSummary,OpenStock,StockOpenDttm,datetime,,Y,May  8 2014  1:47PM
2566,100,View,vBDMSInvenSummary,OpenStock,StatusFlag,nvarchar,,Y,A
2567,100,View,vBDMSInvenSummary,OpenStock,OwnerOrganisationUID,int,FK,Y,18
2577,100,View,vBDMSInvenSummary,GRNDetail,UID,int,PK,Y,6444
2578,100,View,vBDMSInvenSummary,GRNDetail,GRNNumber,nvarchar,,Y,5000539448
2579,100,View,vBDMSInvenSummary,GRNDetail,RecievedStoreUID,int,FK,Y,6
2580,100,View,vBDMSInvenSummary,GRNDetail,RecievedDttm,datetime,,Y,Jun  8 2014 10:24AM
2581,100,View,vBDMSInvenSummary,GRNDetail,CUser,int,,Y,1
2582,100,View,vBDMSInvenSummary,GRNDetail,StatusFlag,nvarchar,,Y,A
2583,100,View,vBDMSInvenSummary,GRNDetail,OwnerOrganisationUID,int,FK,Y,18
2584,100,View,vBDMSInvenSummary,StockItemList,OpenStockUID,int,FK,Y,0
2585,100,View,vBDMSInvenSummary,StockItemList,ItemMasterUID,int,FK,Y,4
2586,100,View,vBDMSInvenSummary,StockItemList,Quantity,float,,Y,50
2587,100,View,vBDMSInvenSummary,StockItemList,ItemCost,float,,Y,3.19137
2588,100,View,vBDMSInvenSummary,StockItemList,CUser,int,,Y,154
2589,100,View,vBDMSInvenSummary,StockItemList,StatusFlag,nvarchar,,Y,A
2590,100,View,vBDMSInvenSummary,StockItemList,OwnerOrganisationUID,int,FK,Y,18
2599,101,View,vBDMSInvenTransfer,ItemIssue,Comments,nvarchar,,N,
2605,101,View,vBDMSInvenTransfer,ItemIssue,ISSTPUID,int,FK,N,46157
2611,101,View,vBDMSInvenTransfer,IssuedItemList,BatchID,nvarchar,,Y,M2B83
2613,101,View,vBDMSInvenTransfer,IssuedItemList,ExpiryDttm,datetime,,N,Feb 14 2015 12:00AM
2675,103,View,vBDMSItemMasterStoreBin,Store,StatusFlag,nvarchar,,Y,A
2679,103,View,vBDMSItemMasterStoreBin,StoreBin,UID,int,PK,Y,1
2680,103,View,vBDMSItemMasterStoreBin,StoreBin,BinLocation,nvarchar,,Y,A  1-2-5
2681,103,View,vBDMSItemMasterStoreBin,StoreBin,StatusFlag,nvarchar,,Y,A
2682,103,View,vBDMSItemMasterStoreBin,StoreItem,UID,int,PK,Y,45678
2683,103,View,vBDMSItemMasterStoreBin,StoreItem,StoreBinUID,int,FK,Y,0
2684,103,View,vBDMSItemMasterStoreBin,StoreItem,ItemMasterUID,int,FK,Y,4
2685,103,View,vBDMSItemMasterStoreBin,StoreItem,StoreUID,int,FK,Y,1
2686,103,View,vBDMSItemMasterStoreBin,StoreItem,MaxStockLevel,int,,N,
2687,103,View,vBDMSItemMasterStoreBin,StoreItem,ReOrderLevel,int,,N,
2688,103,View,vBDMSItemMasterStoreBin,StoreItem,MinStockLevel,int,,N,
2689,103,View,vBDMSItemMasterStoreBin,StoreItem,IsStockItem,nvarchar,,Y,Y
2690,103,View,vBDMSItemMasterStoreBin,StoreItem,StatusFlag,nvarchar,,Y,A
2691,103,View,vBDMSItemMasterStoreBin,StoreItem,IsOwner,nvarchar,,N,N
2692,103,View,vBDMSItemMasterStoreBin,StoreItem,ReOrderQuantity,int,,N,
2702,104,View,VBDMSLocationByBillableItem,BDMSLocationBillableitem,UID,bigint,PK,Y,10
2706,104,View,VBDMSLocationByBillableItem,BDMSLocationBillableitem,ActiveFrom,date,,N,5/30/2014
2707,104,View,VBDMSLocationByBillableItem,BDMSLocationBillableitem,ActiveTo,date,,N,
2709,104,View,VBDMSLocationByBillableItem,BDMSLocationBillableitem,DefaultLocation,varchar,,N,N
2740,105,View,vBDMSOnWard,DischargeEvent,TIMESTAMP,timestamp,,Y,
2795,107,View,vBDMSOrderBillable,PatientOrder,ORDCTUID,int,FK,Y,0
2796,107,View,vBDMSOrderBillable,PatientOrder,IdentifyingType,nvarchar,,N,
2799,107,View,vBDMSOrderBillable,store,UID,int,PK,Y,1
2800,107,View,vBDMSOrderBillable,store,LocationUID,int,FK,N,83
2809,107,View,vBDMSOrderBillable,vBDMSToolEpisode,UIDVisit,bigint,,Y,
2810,107,View,vBDMSOrderBillable,vBDMSToolEpisode,RegLocCode,nvarchar,,Y,
2811,107,View,vBDMSOrderBillable,vBDMSToolEpisode,RegLocDesc,nvarchar,,Y,
2812,107,View,vBDMSOrderBillable,vBDMSToolEpisode,RegDepCode,int,,Y,
2813,107,View,vBDMSOrderBillable,vBDMSToolEpisode,RegDepDesc,nvarchar,,Y,
2814,107,View,vBDMSOrderBillable,vBDMSToolEpisode,RegDateTime,datetime,,Y,
2815,107,View,vBDMSOrderBillable,vBDMSToolEpisode,TypeEpiCode,nvarchar,,Y,
2816,107,View,vBDMSOrderBillable,vBDMSToolEpisode,EndDttm,datetime,,Y,
2823,107,View,vBDMSOrderBillable,PatientOrderDetail,IsStockItem,nvarchar,,N,
2824,107,View,vBDMSOrderBillable,PatientOrderDetail,PatientBDMSFixPriceUID,int,FK,N,
2825,107,View,vBDMSOrderBillable,PatientOrderDetail,MainFixPrice,varchar,,N,
2836,107,View,vBDMSOrderBillable,vBDMSToolHN,Forename,nvarchar,,Y,
2837,107,View,vBDMSOrderBillable,vBDMSToolHN,Surname,nvarchar,,Y,
2838,107,View,vBDMSOrderBillable,vBDMSToolHN,FlyExpatCode,nvarchar,,Y,
2839,107,View,vBDMSOrderBillable,vBDMSToolHN,NationCode,nvarchar,,Y,
2840,107,View,vBDMSOrderBillable,vBDMSToolHN,NationDesc,nvarchar,,Y,
2841,107,View,vBDMSOrderBillable,vBDMSToolHN,UIDpatient,bigint,,Y,
2842,107,View,vBDMSOrderBillable,vBDMSToolHN,HN,nvarchar,,Y,
2843,107,View,vBDMSOrderBillable,vBDMSToolHN,EmployeeNumber,nvarchar,,Y,
2844,107,View,vBDMSOrderBillable,vBDMSToolHN,EMPDEPCODE,int,,Y,
2845,107,View,vBDMSOrderBillable,vBDMSToolHN,EMPDEPDESC,nvarchar,,Y,
2847,108,View,vBDMSOrderBillableForPE,OrderCatalogItem,Code,nvarchar,,Y,/SSH18A0705A000O-03
2877,108,View,vBDMSOrderBillableForPE,vBDMSToolEpisode,EpiNumber,nvarchar,,Y,
2915,109,View,vBDMSOrderBilledDF,PatientOrder,ORDSTUID,int,FK,Y,4412
2917,109,View,vBDMSOrderBilledDF,PatientOrder,EndDttm,datetime,,Y,Aug  4 2008 12:15AM
2932,109,View,vBDMSOrderBilledDF,PatientBilledItem,SpecialAmount,float,,N,
2933,109,View,vBDMSOrderBilledDF,PatientBilledItem,IsRefunded,nvarchar,,N,
2935,109,View,vBDMSOrderBilledDF,PatientBilledItem,SplitDiscount,float,,N,
2942,109,View,vBDMSOrderBilledDF,PatientPaymentDetail,RecieptNumber,nvarchar,,N,18-DO14000001
2979,109,View,vBDMSOrderBilledDF,patientvisit,ENTYPUID,int,FK,Y,1379
3002,112,View,vBDMSOrWorkList,PatientProcedure,UID,bigint,PK,Y,1
3003,112,View,vBDMSOrWorkList,PatientProcedure,PatientVisitUID,bigint,FK,N,127181
3004,112,View,vBDMSOrWorkList,PatientProcedure,StatusFlag,nvarchar,,Y,A
3005,112,View,vBDMSOrWorkList,PatientProcedure,StartDateTime,datetime,,N,Jun  8 2014  3:03AM
3006,112,View,vBDMSOrWorkList,PatientProcedure,EndDateTime,datetime,,N,Jun  8 2014  3:05AM
3007,112,View,vBDMSOrWorkList,PatientProcedure,ProcedureID,nvarchar,,N,PR2153
3008,112,View,vBDMSOrWorkList,PatientProcedure,TourniquetFromDttm,datetime,,N,
3009,112,View,vBDMSOrWorkList,PatientProcedure,TourniquetToDttm,datetime,,N,
3010,112,View,vBDMSOrWorkList,fBDMSgetAnesthssiaandMethod,DoctorAnes,nvarchar,,Y,
3011,112,View,vBDMSOrWorkList,fBDMSgetAnesthssiaandMethod,MethodAnes,nvarchar,,Y,
3012,112,View,vBDMSOrWorkList,vBDMSReportHeaderForDiscSUM,TPimage,varbinary,,Y,
3013,112,View,vBDMSOrWorkList,vBDMSReportHeaderForDiscSUM,PatientVisitUID,bigint,FK,Y,
3014,112,View,vBDMSOrWorkList,vBDMSReportHeaderForDiscSUM,HN,nvarchar,,Y,
3015,112,View,vBDMSOrWorkList,vBDMSReportHeaderForDiscSUM,EN,nvarchar,,Y,
3016,112,View,vBDMSOrWorkList,vBDMSReportHeaderForDiscSUM,Fullname,nvarchar,,Y,
3017,112,View,vBDMSOrWorkList,vBDMSReportHeaderForDiscSUM,BED,nvarchar,,Y,
3018,112,View,vBDMSOrWorkList,vBDMSReportHeaderForDiscSUM,DateVisit,datetime,,Y,
3019,112,View,vBDMSOrWorkList,vBDMSReportHeaderForDiscSUM,DOB,datetime,,Y,
3020,112,View,vBDMSOrWorkList,vBDMSReportHeaderForDiscSUM,sex,nvarchar,,Y,
3021,112,View,vBDMSOrWorkList,vBDMSReportHeaderForDiscSUM,Age,nvarchar,,Y,
3022,112,View,vBDMSOrWorkList,vBDMSReportHeaderForDiscSUM,Allergy,nvarchar,,Y,
3023,112,View,vBDMSOrWorkList,vBDMSReportHeaderForDiscSUM,Doctor,nvarchar,,Y,
3024,112,View,vBDMSOrWorkList,vBDMSReportHeaderForDiscSUM,Location,nvarchar,,Y,
3025,112,View,vBDMSOrWorkList,vBDMSReportHeaderForDiscSUM,licensennumber,nvarchar,,Y,
3026,112,View,vBDMSOrWorkList,vBDMSReportHeaderForDiscSUM,Medical Discharge Date,date,,Y,
3027,112,View,vBDMSOrWorkList,vBDMSReportHeaderForDiscSUM,Medical Discharge Time,datetime,,Y,
3028,112,View,vBDMSOrWorkList,vBDMSReportHeaderForDiscSUM,Financial Discharge Date,date,,Y,
3029,112,View,vBDMSOrWorkList,vBDMSReportHeaderForDiscSUM,Financial Discharge Time,datetime,,Y,
3087,115,View,vBDMSPatientApp,Booking,VISTYUID,int,FK,Y,13720
3089,115,View,vBDMSPatientApp,Booking,SlotStartDttm,datetime,,Y,Jun  7 2014  8:20AM
3090,115,View,vBDMSPatientApp,Booking,SlotEndDttm,datetime,,N,Jun  7 2014  8:40AM
3093,115,View,vBDMSPatientApp,Booking,SessionDefinitionUID,int,FK,N,
3095,115,View,vBDMSPatientApp,SessionDefinition,UID,int,PK,Y,359
3100,116,View,vBDMSPatientBillableItem,PatientBillableItem,IdentifyingUID,int,FK,Y,1
3103,116,View,vBDMSPatientBillableItem,PatientBillableItem,BSMDDUID,int,FK,Y,0
3110,116,View,vBDMSPatientBillableItem,PatientBillableItem,ItemName,nvarchar,,N,____________________________
3111,116,View,vBDMSPatientBillableItem,PatientBillableItem,CareProviderUID,int,FK,N,
3113,116,View,vBDMSPatientBillableItem,PatientBillableItem,QNUOMUID,int,FK,N,
3114,116,View,vBDMSPatientBillableItem,PatientBillableItem,PatientVisitPayorUID,bigint,FK,N,
3116,116,View,vBDMSPatientBillableItem,PatientBillableItem,BillPackageUID,int,FK,N,
3117,116,View,vBDMSPatientBillableItem,PatientBillableItem,BLTYPUID,int,FK,N,
3118,116,View,vBDMSPatientBillableItem,PatientBillableItem,OrderType,nvarchar,,N,
3120,116,View,vBDMSPatientBillableItem,PatientBillableItem,ORDSTUID,int,FK,N,
3129,116,View,vBDMSPatientBillableItem,PatientPackage,UID,bigint,PK,Y,1
3130,116,View,vBDMSPatientBillableItem,PatientPackage,PackageName,nvarchar,,Y,Package C/S plus 49
3163,117,View,vBDMSPatientBilledItem,PatientVisitPayor,PatientUID,bigint,FK,Y,6
3166,117,View,vBDMSPatientBilledItem,PatientVisitPayor,PayorAgreementUID,int,FK,N,
3178,117,View,vBDMSPatientBilledItem,PatientBill,BLTYPUID,int,FK,N,2159
3179,117,View,vBDMSPatientBilledItem,PatientBill,Comments,nvarchar,,N,
3182,117,View,vBDMSPatientBilledItem,PatientBill,AuthCode,nvarchar,,N,
3201,119,View,vBDMSPatientDetails,PatientVisitPayor,CorporateUID,int,FK,N,1835
3202,119,View,vBDMSPatientDetails,PatientVisitPayor,IDCardNumber,nvarchar,,N,
3203,119,View,vBDMSPatientDetails,PatientVisitPayor,PAYRTPUID,int,FK,N,67186
3219,119,View,vBDMSPatientDetails,PatientVisit,Comments,nvarchar,,N,
3221,120,View,vBDMSPatientImage,PATIENT,UID,bigint,PK,Y,1
3222,120,View,vBDMSPatientImage,PATIENT,StatusFlag,nvarchar,,Y,A
3223,120,View,vBDMSPatientImage,PATIENT,PASID,nvarchar,,Y,18-00-000001
3224,120,View,vBDMSPatientImage,PATIENTIMAGE,PatientUID,bigint,FK,Y,0
3225,120,View,vBDMSPatientImage,PATIENTIMAGE,ImageContent,varbinary,,Y,
3226,120,View,vBDMSPatientImage,PATIENTIMAGE,StatusFlag,nvarchar,,Y,A
3227,121,View,vBDMSPatientLabourDetail,PatientDeliveryDetail,PatientUID,bigint,FK,Y,111084
3228,121,View,vBDMSPatientLabourDetail,PatientDeliveryDetail,PatientVisitUID,bigint,FK,Y,132729
3229,121,View,vBDMSPatientLabourDetail,PatientDeliveryDetail,LMPDttm,datetime,,N,Sep 25 2014 12:00AM
3230,121,View,vBDMSPatientLabourDetail,PatientDeliveryDetail,ExpectedDeliveryDttm,datetime,,N,Jun 13 2014 12:00AM
3231,121,View,vBDMSPatientLabourDetail,PatientDeliveryDetail,LabourOnsetDttm,datetime,,N,Jun 13 2014 12:00AM
3232,121,View,vBDMSPatientLabourDetail,PatientDeliveryDetail,Complication,nvarchar,,N,
3233,121,View,vBDMSPatientLabourDetail,PatientDeliveryDetail,DELMDUID,int,FK,N,
3234,121,View,vBDMSPatientLabourDetail,PatientDeliveryDetail,ObstetricianUID,int,FK,Y,1374
3235,121,View,vBDMSPatientLabourDetail,PatientDeliveryDetail,StatusFlag,nvarchar,,Y,A
3236,121,View,vBDMSPatientLabourDetail,PatientDeliveryDetail,AbortionDetail,nvarchar,,N,
3237,121,View,vBDMSPatientLabourDetail,PatientDeliveryDetail,BithCount,int,,N,
3238,121,View,vBDMSPatientLabourDetail,PatientDeliveryDetail,Comments,nvarchar,,N,
3239,121,View,vBDMSPatientLabourDetail,PatientDeliveryDetail,Gravida,nvarchar,,N,
3240,121,View,vBDMSPatientLabourDetail,PatientDeliveryDetail,ATTNURUID,int,FK,N,
3241,121,View,vBDMSPatientLabourDetail,PatientDeliveryDetail,LABURUID,int,FK,N,
3242,121,View,vBDMSPatientLabourDetail,PatientDeliveryDetail,MembranesRupturedDt,datetime,,N,
3243,121,View,vBDMSPatientLabourDetail,PatientDeliveryDetail,MembranesRupturedTm,datetime,,N,
3244,121,View,vBDMSPatientLabourDetail,PatientDeliveryDetail,AMFLDUID,int,FK,N,
3245,121,View,vBDMSPatientLabourDetail,PatientDeliveryDetail,LabourOnsetTm,datetime,,N,
3246,121,View,vBDMSPatientLabourDetail,PatientDeliveryDetail,FullDialationDT,datetime,,N,
3247,121,View,vBDMSPatientLabourDetail,PatientDeliveryDetail,FullDialationTm,datetime,,N,
3248,121,View,vBDMSPatientLabourDetail,PatientDeliveryDetail,BirthOfChildDt,datetime,,N,
3249,121,View,vBDMSPatientLabourDetail,PatientDeliveryDetail,BirthOfChildTm,datetime,,N,
3250,121,View,vBDMSPatientLabourDetail,PatientDeliveryDetail,BirthOfPlacentaDT,datetime,,N,
3251,121,View,vBDMSPatientLabourDetail,PatientDeliveryDetail,BirthOfPlacentaTm,datetime,,N,
3252,121,View,vBDMSPatientLabourDetail,PatientDeliveryDetail,EPISIUID,int,FK,N,
3253,121,View,vBDMSPatientLabourDetail,PatientDeliveryDetail,LACERUID,int,FK,N,
3254,121,View,vBDMSPatientLabourDetail,PatientDeliveryDetail,ANESTUID,int,FK,N,
3255,121,View,vBDMSPatientLabourDetail,PatientDeliveryDetail,AnalgesiaTime,datetime,,N,
