,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1,seqno,object_type,v_object_name,object_name,field_name,data_type,pk_fk,required,sample_value
742,742,742,1807,1807,76,View,vBDMSDF1,vBDMSOrderBilledDF,RecieptNumber,nvarchar,,Y,
743,743,743,1808,1808,76,View,vBDMSDF1,vBDMSOrderBilledDF,UIDPatientBill,bigint,,Y,
744,744,744,1809,1809,76,View,vBDMSDF1,vBDMSOrderBilledDF,Code,nvarchar,,Y,
745,745,745,1810,1810,76,View,vBDMSDF1,vBDMSOrderBilledDF,ItemName,nvarchar,,Y,
746,746,746,1811,1811,76,View,vBDMSDF1,vBDMSOrderBilledDF,DF_Flag,nvarchar,,Y,
747,747,747,1812,1812,76,View,vBDMSDF1,vBDMSOrderBilledDF,doctorshare,float,,Y,
748,748,748,1813,1813,76,View,vBDMSDF1,vBDMSOrderBilledDF,discountdoctorshare,int,,Y,
749,749,749,1814,1814,76,View,vBDMSDF1,vBDMSOrderBilledDF,OrderCategoryDesc,nvarchar,,Y,
750,750,750,1815,1815,76,View,vBDMSDF1,vBDMSOrderBilledDF,OrderSubCategoryDesc,nvarchar,,Y,
751,751,751,1816,1816,76,View,vBDMSDF1,vBDMSOrderBilledDF,ORDSTDESC,nvarchar,,Y,
752,752,752,1817,1817,76,View,vBDMSDF1,vBDMSOrderBilledDF,PatientOrderDetailMWhen,datetime,,Y,
753,753,753,1818,1818,76,View,vBDMSDF1,vBDMSOrderBilledDF,PatientOrderDttm,datetime,,Y,
754,754,754,1819,1819,76,View,vBDMSDF1,vBDMSOrderBilledDF,PatientOrderStartDttm,datetime,,Y,
755,755,755,1820,1820,76,View,vBDMSDF1,vBDMSOrderBilledDF,BillPackageUID,int,FK,Y,
756,756,756,1821,1821,76,View,vBDMSDF1,vBDMSOrderBilledDF,PackageName,nvarchar,,Y,
757,757,757,1822,1822,76,View,vBDMSDF1,vBDMSOrderBilledDF,LocOrderCode,nvarchar,,Y,
758,758,758,1823,1823,76,View,vBDMSDF1,vBDMSOrderBilledDF,LocOrderDesc,nvarchar,,Y,
759,759,759,1824,1824,76,View,vBDMSDF1,vBDMSOrderBilledDF,DepOrderCode,int,,Y,
760,760,760,1825,1825,76,View,vBDMSDF1,vBDMSOrderBilledDF,DepOrderDesc,nvarchar,,Y,
761,761,761,1826,1826,76,View,vBDMSDF1,vBDMSOrderBilledDF,LocRecCode,nvarchar,,Y,
762,762,762,1827,1827,76,View,vBDMSDF1,vBDMSOrderBilledDF,LocRecDesc,nvarchar,,Y,
763,763,763,1828,1828,76,View,vBDMSDF1,vBDMSOrderBilledDF,DepRecCode,int,,Y,
764,764,764,1829,1829,76,View,vBDMSDF1,vBDMSOrderBilledDF,DepRecDesc,nvarchar,,Y,
765,765,765,1830,1830,76,View,vBDMSDF1,vBDMSOrderBilledDF,OrderLocationUID,int,FK,Y,
766,766,766,1831,1831,76,View,vBDMSDF1,vBDMSOrderBilledDF,OrderToLocationUID,int,FK,Y,
767,767,767,1832,1832,76,View,vBDMSDF1,vBDMSOrderBilledDF,BillGeneratedDttm,datetime,,Y,
768,768,768,1833,1833,76,View,vBDMSDF1,vBDMSOrderBilledDF,BillNumber,nvarchar,,Y,
769,769,769,1834,1834,76,View,vBDMSDF1,vBDMSOrderBilledDF,PatientOrderUser,int,,Y,
770,770,770,1835,1835,76,View,vBDMSDF1,vBDMSOrderBilledDF,PatientOrderDetailUID,bigint,FK,Y,
771,771,771,1836,1836,76,View,vBDMSDF1,vBDMSOrderBilledDF,IdentifyingUID,bigint,FK,Y,
772,772,772,1837,1837,76,View,vBDMSDF1,vBDMSOrderBilledDF,IdentifyingType,varchar,,Y,
773,773,773,1838,1838,76,View,vBDMSDF1,vBDMSOrderBilledDF,PayorUID,int,FK,Y,
774,774,774,1839,1839,76,View,vBDMSDF1,vBDMSOrderBilledDF,PayorAgreementUID,int,FK,Y,
775,775,775,1840,1840,76,View,vBDMSDF1,vBDMSOrderBilledDF,DoctorOrderCode,nvarchar,,Y,
776,776,776,1841,1841,76,View,vBDMSDF1,vBDMSOrderBilledDF,DoctorOrderDesc,nvarchar,,Y,
777,777,777,1842,1842,76,View,vBDMSDF1,vBDMSOrderBilledDF,GroupCode,nvarchar,,Y,
778,778,778,1843,1843,76,View,vBDMSDF1,vBDMSOrderBilledDF,GroupName,nvarchar,,Y,
779,779,779,1844,1844,76,View,vBDMSDF1,vBDMSOrderBilledDF,IsExecuted,nvarchar,,Y,
780,780,780,1845,1845,76,View,vBDMSDF1,vBDMSOrderBilledDF,PatientOrderUID,bigint,FK,Y,
781,781,781,1872,1872,78,View,vBDMSDF3,vBDMSAdmission,UID,bigint,,Y,
782,782,782,1873,1873,78,View,vBDMSDF3,vBDMSAdmission,EmployeeCode,nvarchar,,Y,
783,783,783,1874,1874,78,View,vBDMSDF3,vBDMSAdmission,EmployeeName,nvarchar,,Y,
784,784,784,1896,1896,79,View,vBDMSDispensedItem,Prescription,UID,bigint,PK,Y,318272
785,785,785,1897,1897,79,View,vBDMSDispensedItem,Prescription,PatientUID,bigint,FK,N,6
786,786,786,1898,1898,79,View,vBDMSDispensedItem,Prescription,PatientVisitUID,bigint,FK,Y,127181
787,787,787,1899,1899,79,View,vBDMSDispensedItem,Prescription,PrescriptionNumber,nvarchar,,Y,I1406100001
788,788,788,1900,1900,79,View,vBDMSDispensedItem,Prescription,PrescribedDttm,datetime,,Y,Jan 24 2014  8:11AM
789,789,789,1901,1901,79,View,vBDMSDispensedItem,Prescription,CUser,int,,Y,1
790,790,790,1902,1902,79,View,vBDMSDispensedItem,Prescription,StatusFlag,nvarchar,,Y,A
791,791,791,1903,1903,79,View,vBDMSDispensedItem,Prescription,OrderLocationUID,int,FK,N,42
792,792,792,1904,1904,79,View,vBDMSDispensedItem,DispensedItem,PrescriptionItemUID,bigint,FK,Y,1
793,793,793,1905,1905,79,View,vBDMSDispensedItem,DispensedItem,StoreUID,int,FK,Y,3
794,794,794,1906,1906,79,View,vBDMSDispensedItem,DispensedItem,Quantity,float,,N,20
795,795,795,1907,1907,79,View,vBDMSDispensedItem,DispensedItem,ItemName,nvarchar,,N,Mucocin  8 Mg  Tab
796,796,796,1908,1908,79,View,vBDMSDispensedItem,DispensedItem,ItemMasterUID,int,FK,N,11078
797,797,797,1909,1909,79,View,vBDMSDispensedItem,DispensedItem,UOM,int,,N,112203
798,798,798,1910,1910,79,View,vBDMSDispensedItem,DispensedItem,BatchID,nvarchar,,N,Q56518
799,799,799,1911,1911,79,View,vBDMSDispensedItem,DispensedItem,ExpiryDttm,datetime,,N,Mar 18 2018 12:00AM
800,800,800,1912,1912,79,View,vBDMSDispensedItem,DispensedItem,StatusFlag,nvarchar,,Y,A
801,801,801,1913,1913,79,View,vBDMSDispensedItem,DispensedItem,DispensedDttm,datetime,,N,Jun  8 2014  2:46AM
802,802,802,1914,1914,79,View,vBDMSDispensedItem,PrescriptionItem,UID,bigint,PK,Y,1285112
803,803,803,1916,1916,79,View,vBDMSDispensedItem,PrescriptionItem,ClinicalComments,nvarchar,,N,
804,804,804,1917,1917,79,View,vBDMSDispensedItem,PrescriptionItem,StatusFlag,nvarchar,,Y,A
805,805,805,1918,1918,79,View,vBDMSDispensedItem,PrescriptionItem,PRSTSUID,int,FK,N,4414
806,806,806,1920,1920,80,View,vBDMSDrugCatalogItemMaster,DrugGroupItem,DrugGroupUID,int,FK,Y,14
807,807,807,1921,1921,80,View,vBDMSDrugCatalogItemMaster,DrugGroupItem,DrugCatalogItemUID,int,FK,Y,1
808,808,808,1922,1922,80,View,vBDMSDrugCatalogItemMaster,DrugGroupItem,StatusFlag,nvarchar,,Y,A
809,809,809,1925,1925,80,View,vBDMSDrugCatalogItemMaster,OrderCategory,StatusFlag,nvarchar,,Y,A
810,810,810,1926,1926,80,View,vBDMSDrugCatalogItemMaster,DrugGenericMaster,UID,int,PK,Y,1
811,811,811,1927,1927,80,View,vBDMSDrugCatalogItemMaster,DrugGenericMaster,Name,nvarchar,,N,(cancel)Estriol ( Ovestin )
812,812,812,1928,1928,80,View,vBDMSDrugCatalogItemMaster,DrugGenericMaster,StatusFlag,varchar,,Y,A
813,813,813,1940,1940,80,View,vBDMSDrugCatalogItemMaster,DrugCatalogItem,PDSTSUID,int,FK,N,112239
814,814,814,1941,1941,80,View,vBDMSDrugCatalogItemMaster,DrugCatalogItem,FREQNUID,int,FK,N,202
815,815,815,1943,1943,80,View,vBDMSDrugCatalogItemMaster,DrugCatalogItem,DrugGenericMasterUID,int,FK,N,
816,816,816,1945,1945,80,View,vBDMSDrugCatalogItemMaster,DrugGroup,UID,int,PK,Y,1
817,817,817,1946,1946,80,View,vBDMSDrugCatalogItemMaster,DrugGroup,Name,nvarchar,,Y,Alimentary System
818,818,818,1947,1947,80,View,vBDMSDrugCatalogItemMaster,DrugGroup,Description,nvarchar,,Y,1
819,819,819,1948,1948,80,View,vBDMSDrugCatalogItemMaster,DrugGroup,CUser,int,,Y,24
820,820,820,1949,1949,80,View,vBDMSDrugCatalogItemMaster,DrugGroup,CWhen,datetime,,Y,May 12 2014 12:33PM
821,821,821,1950,1950,80,View,vBDMSDrugCatalogItemMaster,DrugGroup,MUser,int,,Y,154
822,822,822,1951,1951,80,View,vBDMSDrugCatalogItemMaster,DrugGroup,MWhen,datetime,,Y,May 12 2014 12:33PM
823,823,823,1952,1952,80,View,vBDMSDrugCatalogItemMaster,DrugGroup,StatusFlag,nvarchar,,Y,A
824,824,824,1953,1953,80,View,vBDMSDrugCatalogItemMaster,DrugGroup,OwnerOrganisationUID,int,FK,Y,18
825,825,825,1954,1954,80,View,vBDMSDrugCatalogItemMaster,DrugGroup,TIMESTAMP,timestamp,,Y,
826,826,826,1955,1955,80,View,vBDMSDrugCatalogItemMaster,DrugGroup,ParentUID,int,FK,N,0
827,827,827,1956,1956,80,View,vBDMSDrugCatalogItemMaster,DrugGroup,ActiveFrom,datetime,,N,
828,828,828,1957,1957,80,View,vBDMSDrugCatalogItemMaster,DrugGroup,ActiveTo,datetime,,N,
829,829,829,1958,1958,80,View,vBDMSDrugCatalogItemMaster,DrugGroup,STSUID,int,FK,N,
830,830,830,1959,1959,80,View,vBDMSDrugCatalogItemMaster,DrugGroup,ALGSTSUID,int,FK,N,
831,831,831,1963,1963,80,View,vBDMSDrugCatalogItemMaster,ItemMaster,ActiveTo,datetime,,N,
832,832,832,1965,1965,80,View,vBDMSDrugCatalogItemMaster,ItemMaster,DrugCatalogItemUID,int,FK,N,
833,833,833,1966,1966,80,View,vBDMSDrugCatalogItemMaster,ItemMaster,PrescriptionUOM,int,,N,112124
834,834,834,1970,1970,81,View,vBDMSEClinicalPatientAllergy,PatientAllergy,ClosureDTTM,datetime,,N,
835,835,835,1971,1971,81,View,vBDMSEClinicalPatientAllergy,PatientAllergy,CWhen,datetime,,Y,Apr  4 2005 11:59AM
836,836,836,1972,1972,81,View,vBDMSEClinicalPatientAllergy,PatientAllergy,StatusFlag,nvarchar,,Y,N
837,837,837,1981,1981,82,View,vBDMSEClinicalPatientAppointment,fBDMSGetCareproviderInfoByPatientAppointment,Code,nvarchar,,Y,
838,838,838,2018,2018,84,View,vBDMSEClinicalPatientList,fBDMSGetCareproviderInfo,Code,nvarchar,,Y,
839,839,839,2019,2019,84,View,vBDMSEClinicalPatientList,fBDMSGetCareproviderInfo,Name,nvarchar,,Y,
840,840,840,2020,2020,84,View,vBDMSEClinicalPatientList,fBDMSGetCareproviderInfo,LicenseNo,nvarchar,,Y,
841,841,841,2021,2021,84,View,vBDMSEClinicalPatientList,fBDMSgetpatientvisitandconsult,LocationUID,int,FK,Y,
842,842,842,2022,2022,84,View,vBDMSEClinicalPatientList,fBDMSgetpatientvisitandconsult,CareproviderUID,int,FK,Y,
843,843,843,2023,2023,84,View,vBDMSEClinicalPatientList,fBDMSgetpatientvisitandconsult,TypeData,varchar,,Y,
844,844,844,2024,2024,84,View,vBDMSEClinicalPatientList,fBDMSGetFollowUpInfo,Condition,nvarchar,,Y,
845,845,845,2025,2025,84,View,vBDMSEClinicalPatientList,fBDMSGetFollowUpInfo,DischargeStatus,nvarchar,,Y,
846,846,846,2051,2051,86,View,vBDMSFinalOrderTolocationBillableitem,BDMSLocationBillableitem,BillableItemUID,bigint,FK,Y,2697
847,847,847,2052,2052,86,View,vBDMSFinalOrderTolocationBillableitem,BDMSLocationBillableitem,OrderLocUID,int,FK,N,
848,848,848,2053,2053,86,View,vBDMSFinalOrderTolocationBillableitem,BDMSLocationBillableitem,RecLocUID,int,FK,Y,96
849,849,849,2054,2054,86,View,vBDMSFinalOrderTolocationBillableitem,BDMSLocationBillableitem,StatusFlag,varchar,,Y,A
850,850,850,2083,2083,87,View,vBDMSFinalOrderTolocationSubat,BDMSLocationOrderSubCat,ActiveTo,date,,N,
851,851,851,2093,2093,88,View,vBDMSFinalReceiving,vBDMSFinalOrderTolocationBillableitem,Code,nvarchar,,Y,
852,852,852,2094,2094,88,View,vBDMSFinalReceiving,vBDMSFinalOrderTolocationBillableitem,Description,nvarchar,,Y,
853,853,853,2095,2095,88,View,vBDMSFinalReceiving,vBDMSFinalOrderTolocationBillableitem,Order Category Code,nvarchar,,Y,
854,854,854,2096,2096,88,View,vBDMSFinalReceiving,vBDMSFinalOrderTolocationBillableitem,Order Category Desc,nvarchar,,Y,
855,855,855,2097,2097,88,View,vBDMSFinalReceiving,vBDMSFinalOrderTolocationBillableitem,Order Sub Cat Code,nvarchar,,Y,
856,856,856,2098,2098,88,View,vBDMSFinalReceiving,vBDMSFinalOrderTolocationBillableitem,Order Order Sub Cat Name,nvarchar,,Y,
857,857,857,2099,2099,88,View,vBDMSFinalReceiving,vBDMSFinalOrderTolocationBillableitem,Patient Location_Code,nvarchar,,Y,
858,858,858,2100,2100,88,View,vBDMSFinalReceiving,vBDMSFinalOrderTolocationBillableitem,Patient Location Desc,nvarchar,,Y,
859,859,859,2101,2101,88,View,vBDMSFinalReceiving,vBDMSFinalOrderTolocationBillableitem,Receiving Location Code,nvarchar,,Y,
860,860,860,2102,2102,88,View,vBDMSFinalReceiving,vBDMSFinalOrderTolocationBillableitem,Receiving Location Desc,nvarchar,,Y,
861,861,861,2103,2103,88,View,vBDMSFinalReceiving,vBDMSFinalOrderTolocationBillableitem,BSMDDUID,int,FK,Y,
862,862,862,2113,2113,88,View,vBDMSFinalReceiving,vBDMSFinalOrderTolocationSubat,Code,nvarchar,,Y,
863,863,863,2114,2114,88,View,vBDMSFinalReceiving,vBDMSFinalOrderTolocationSubat,Description,nvarchar,,Y,
864,864,864,2115,2115,88,View,vBDMSFinalReceiving,vBDMSFinalOrderTolocationSubat,Order Category Code,nvarchar,,Y,
865,865,865,2116,2116,88,View,vBDMSFinalReceiving,vBDMSFinalOrderTolocationSubat,Order Category Desc,nvarchar,,Y,
866,866,866,2117,2117,88,View,vBDMSFinalReceiving,vBDMSFinalOrderTolocationSubat,Order Sub Cat Code,nvarchar,,Y,
867,867,867,2118,2118,88,View,vBDMSFinalReceiving,vBDMSFinalOrderTolocationSubat,Order Order Sub Cat Name,nvarchar,,Y,
868,868,868,2119,2119,88,View,vBDMSFinalReceiving,vBDMSFinalOrderTolocationSubat,Patient Location_Code,nvarchar,,Y,
869,869,869,2120,2120,88,View,vBDMSFinalReceiving,vBDMSFinalOrderTolocationSubat,Patient Location Desc,nvarchar,,Y,
870,870,870,2121,2121,88,View,vBDMSFinalReceiving,vBDMSFinalOrderTolocationSubat,Receiving Location Code,nvarchar,,Y,
871,871,871,2122,2122,88,View,vBDMSFinalReceiving,vBDMSFinalOrderTolocationSubat,Receiving Location Desc,nvarchar,,Y,
872,872,872,2123,2123,88,View,vBDMSFinalReceiving,vBDMSFinalOrderTolocationSubat,BSMDDUID,int,FK,Y,
873,873,873,2134,2134,89,View,vBDMSGenStandingOrder,PatientBillableItem,IPFillProcessUID,bigint,FK,N,
874,874,874,2140,2140,89,View,vBDMSGenStandingOrder,PatientOrder,StartDttm,datetime,,Y,Aug  4 2008 12:15AM
875,875,875,2144,2144,89,View,vBDMSGenStandingOrder,PatientOrder,ParentUID,bigint,FK,N,
876,876,876,2159,2159,89,View,vBDMSGenStandingOrder,PatientOrderDetail,IsStandingOrder,nvarchar,,N,
877,877,877,2160,2160,89,View,vBDMSGenStandingOrder,PatientOrderDetail,ParentUID,bigint,FK,N,
878,878,878,2165,2165,89,View,vBDMSGenStandingOrder,PatientVisit,ENSTAUID,int,FK,N,1403
879,879,879,2169,2169,90,View,vBDMSGetCareprovider,careprovider,SurName,nvarchar,,N,
880,880,880,2170,2170,90,View,vBDMSGetCareprovider,careprovider,MiddleName,nvarchar,,N,
881,881,881,2171,2171,90,View,vBDMSGetCareprovider,careprovider,ForeName,nvarchar,,N,
882,882,882,2172,2172,90,View,vBDMSGetCareprovider,careprovider,SEXXXUID,int,FK,Y,0
883,883,883,2173,2173,90,View,vBDMSGetCareprovider,careprovider,TITLEUID,int,FK,Y,0
884,884,884,2174,2174,90,View,vBDMSGetCareprovider,careprovider,CPTYPUID,int,FK,Y,215
885,885,885,2175,2175,90,View,vBDMSGetCareprovider,careprovider,Qualification,nvarchar,,N,
886,886,886,2176,2176,90,View,vBDMSGetCareprovider,careprovider,StatusFlag,nvarchar,,Y,A
887,887,887,2177,2177,90,View,vBDMSGetCareprovider,careprovider,IsCareprovider,nvarchar,,Y,N
888,888,888,2178,2178,90,View,vBDMSGetCareprovider,careprovider,IsSuregon,nvarchar,,N,N
889,889,889,2179,2179,90,View,vBDMSGetCareprovider,careprovider,Code,nvarchar,,N,
890,890,890,2180,2180,90,View,vBDMSGetCareprovider,careprovider,IsAnaesthetist,nvarchar,,N,N
891,891,891,2181,2181,90,View,vBDMSGetCareprovider,careprovider,LicenseNo,nvarchar,,N,
892,892,892,2182,2182,90,View,vBDMSGetCareprovider,careprovider,IsRadiologist,nvarchar,,N,
893,893,893,2183,2183,90,View,vBDMSGetCareprovider,careprovider,EnglishName,nvarchar,,N,
894,894,894,2193,2193,91,View,VBDMSgetVDrugSummarys,Prescription,PrescribedBy,int,,Y,1053
895,895,895,2195,2195,91,View,VBDMSgetVDrugSummarys,Prescription,PRSTYPUID,int,FK,N,
896,896,896,2197,2197,91,View,VBDMSgetVDrugSummarys,Prescription,PatientOrderUID,bigint,FK,N,
897,897,897,2209,2209,91,View,VBDMSgetVDrugSummarys,PatientOrderDetail,MUser,int,,Y,1805
898,898,898,2211,2211,91,View,VBDMSgetVDrugSummarys,PatientOrderDetail,DFORMUID,int,FK,N,
899,899,899,2215,2215,91,View,VBDMSgetVDrugSummarys,PatientOrderDetail,PDSTSUID,int,FK,N,
900,900,900,2217,2217,91,View,VBDMSgetVDrugSummarys,PrescriptionItem,DrugName,nvarchar,,N,Rabies Verorab (TRCS) Inj *Ref*
901,901,901,2218,2218,91,View,VBDMSgetVDrugSummarys,PrescriptionItem,FRQNCUID,int,FK,N,168
902,902,902,2219,2219,91,View,VBDMSgetVDrugSummarys,PrescriptionItem,DFORMUID,int,FK,N,99024
903,903,903,2220,2220,91,View,VBDMSgetVDrugSummarys,PrescriptionItem,Dosage,float,,N,1
904,904,904,2221,2221,91,View,VBDMSgetVDrugSummarys,PrescriptionItem,StartDttm,datetime,,Y,Jan 24 2014  8:11AM
905,905,905,2222,2222,91,View,VBDMSgetVDrugSummarys,PrescriptionItem,EndDttm,datetime,,N,Jan 25 2014  8:11AM
906,906,906,2223,2223,91,View,VBDMSgetVDrugSummarys,PrescriptionItem,MUser,int,,Y,1936
907,907,907,2225,2225,91,View,VBDMSgetVDrugSummarys,PrescriptionItem,Quantity,float,,N,1
908,908,908,2226,2226,91,View,VBDMSgetVDrugSummarys,PrescriptionItem,IsOwnMedicine,nvarchar,,N,
909,909,909,2229,2229,91,View,VBDMSgetVDrugSummarys,PrescriptionItem,InstructionText,nvarchar,,N,
910,910,910,2230,2230,91,View,VBDMSgetVDrugSummarys,PrescriptionItem,PDSTSUID,int,FK,N,112277
911,911,911,2231,2231,91,View,VBDMSgetVDrugSummarys,PrescriptionItem,ItemMasterUID,int,FK,N,
912,912,912,2232,2232,91,View,VBDMSgetVDrugSummarys,PrescriptionItem,BillableitemUID,int,FK,N,
913,913,913,2241,2241,92,View,vBDMSInvenAdj,Store,ExternalID,nvarchar,,N,3034
914,914,914,2242,2242,92,View,vBDMSInvenAdj,StockAdjustment,UID,int,PK,Y,403
915,915,915,2243,2243,92,View,vBDMSInvenAdj,StockAdjustment,StoreUID,int,FK,Y,1
916,916,916,2244,2244,92,View,vBDMSInvenAdj,StockAdjustment,ItemMasterUID,int,FK,Y,2
917,917,917,2245,2245,92,View,vBDMSInvenAdj,StockAdjustment,CUser,int,,Y,1
918,918,918,2246,2246,92,View,vBDMSInvenAdj,StockAdjustment,CWhen,datetime,,Y,Jun  8 2014  3:31AM
919,919,919,2247,2247,92,View,vBDMSInvenAdj,StockAdjustment,StatusFlag,nvarchar,,Y,A
920,920,920,2248,2248,92,View,vBDMSInvenAdj,StockAdjustment,OwnerOrganisationUID,int,FK,Y,18
921,921,921,2249,2249,92,View,vBDMSInvenAdj,StockAdjustment,StockAdjustmentID,nvarchar,,Y,STA877
922,922,922,2250,2250,92,View,vBDMSInvenAdj,StockAdjustment,QuantityAdjusted,float,,N,-1222
923,923,923,2251,2251,92,View,vBDMSInvenAdj,StockAdjustment,ItemCost,float,,N,1.85
924,924,924,2255,2255,92,View,vBDMSInvenAdj,ItemMaster,ITMTYPUID,int,FK,Y,1594
925,925,925,2256,2256,92,View,vBDMSInvenAdj,ItemMaster,ActiveFrom,datetime,,Y,May  8 2014  1:21PM
926,926,926,2258,2258,92,View,vBDMSInvenAdj,ItemMaster,SalesUOM,int,,N,112124
927,927,927,2259,2259,92,View,vBDMSInvenAdj,ItemMaster,STGRPUID,int,FK,N,99273
928,928,928,2271,2271,93,View,vBDMSInvenDispose,DisposeStock,UID,int,PK,Y,
929,929,929,2272,2272,93,View,vBDMSInvenDispose,DisposeStock,StoreUID,int,FK,Y,
930,930,930,2273,2273,93,View,vBDMSInvenDispose,DisposeStock,DisposeID,nvarchar,,Y,
931,931,931,2274,2274,93,View,vBDMSInvenDispose,DisposeStock,DisposeDttm,datetime,,Y,
932,932,932,2275,2275,93,View,vBDMSInvenDispose,DisposeStock,StatusFlag,nvarchar,,Y,
933,933,933,2276,2276,93,View,vBDMSInvenDispose,DisposeStock,OwnerOrganisationUID,int,FK,Y,
934,934,934,2277,2277,93,View,vBDMSInvenDispose,DisposeItemList,DisposeStockUID,int,FK,Y,
935,935,935,2278,2278,93,View,vBDMSInvenDispose,DisposeItemList,ItemMasterUID,int,FK,Y,
936,936,936,2279,2279,93,View,vBDMSInvenDispose,DisposeItemList,DisposedQty,float,,Y,
937,937,937,2280,2280,93,View,vBDMSInvenDispose,DisposeItemList,ItemCost,float,,Y,
938,938,938,2281,2281,93,View,vBDMSInvenDispose,DisposeItemList,CUser,int,,Y,
939,939,939,2282,2282,93,View,vBDMSInvenDispose,DisposeItemList,StatusFlag,nvarchar,,Y,
940,940,940,2283,2283,93,View,vBDMSInvenDispose,DisposeItemList,OwnerOrganisationUID,int,FK,Y,
941,941,941,2289,2289,94,View,vBDMSInvenIssue,CostCode,StatusFlag,nvarchar,,Y,A
942,942,942,2290,2290,94,View,vBDMSInvenIssue,CostCode,OwnerOrganisationUID,int,FK,Y,18
943,943,943,2291,2291,94,View,vBDMSInvenIssue,ItemIssue,UID,int,PK,Y,4
944,944,944,2292,2292,94,View,vBDMSInvenIssue,ItemIssue,StoreUID,int,FK,Y,1
945,945,945,2293,2293,94,View,vBDMSInvenIssue,ItemIssue,ItemIssuedDttm,datetime,,Y,Jun  8 2014  7:48AM
946,946,946,2294,2294,94,View,vBDMSInvenIssue,ItemIssue,ItemIssueID,nvarchar,,Y,IMI10988
947,947,947,2295,2295,94,View,vBDMSInvenIssue,ItemIssue,IsStockTransfer,nvarchar,,Y,Y
948,948,948,2296,2296,94,View,vBDMSInvenIssue,ItemIssue,CUser,int,,Y,788
949,949,949,2297,2297,94,View,vBDMSInvenIssue,ItemIssue,StatusFlag,nvarchar,,Y,A
950,950,950,2298,2298,94,View,vBDMSInvenIssue,ItemIssue,OwnerOrganisationUID,int,FK,Y,18
951,951,951,2299,2299,94,View,vBDMSInvenIssue,ItemIssue,LocationUID,int,FK,N,
952,952,952,2300,2300,94,View,vBDMSInvenIssue,ItemIssue,PatientUID,bigint,FK,N,
953,953,953,2301,2301,94,View,vBDMSInvenIssue,IssuedItemList,ItemIssueUID,int,FK,Y,1
954,954,954,2302,2302,94,View,vBDMSInvenIssue,IssuedItemList,ItemMasterUID,int,FK,Y,-14584
955,955,955,2303,2303,94,View,vBDMSInvenIssue,IssuedItemList,Quantity,float,,Y,5
956,956,956,2304,2304,94,View,vBDMSInvenIssue,IssuedItemList,StatusFlag,nvarchar,,Y,A
957,957,957,2305,2305,94,View,vBDMSInvenIssue,IssuedItemList,OwnerOrganisationUID,int,FK,Y,18
958,958,958,2306,2306,94,View,vBDMSInvenIssue,IssuedItemList,InternalCost,float,,N,59.3478
959,959,959,2318,2318,94,View,vBDMSInvenIssue,Location,OwnerOrganisationUID,int,FK,Y,18
960,960,960,2320,2320,95,View,vBDMSInvenIssuePtn,PatientBillableItem,PatientUID,bigint,FK,Y,0
961,961,961,2321,2321,95,View,vBDMSInvenIssuePtn,PatientBillableItem,IdentifyingType,nvarchar,,Y,BillableEvent
962,962,962,2322,2322,95,View,vBDMSInvenIssuePtn,PatientBillableItem,CUser,int,,Y,1
963,963,963,2324,2324,95,View,vBDMSInvenIssuePtn,PatientBillableItem,OwnerOrganisationUID,int,FK,Y,18
964,964,964,2325,2325,95,View,vBDMSInvenIssuePtn,PatientBillableItem,BillableItemUID,int,FK,N,
965,965,965,2326,2326,95,View,vBDMSInvenIssuePtn,PatientBillableItem,ItemMultiplier,float,,N,1
966,966,966,2327,2327,95,View,vBDMSInvenIssuePtn,PatientBillableItem,EventOccuredDttm,datetime,,N,Jun  8 2014 12:00AM
967,967,967,2328,2328,95,View,vBDMSInvenIssuePtn,PatientBillableItem,StoreUID,int,FK,N,
968,968,968,2334,2334,95,View,vBDMSInvenIssuePtn,PatientBilledItem,OwnerOrganisationUID,int,FK,Y,18
969,969,969,2340,2340,95,View,vBDMSInvenIssuePtn,Stock,StoreUID,int,FK,Y,1
970,970,970,2341,2341,95,View,vBDMSInvenIssuePtn,Stock,ItemMasterUID,int,FK,Y,2
971,971,971,2342,2342,95,View,vBDMSInvenIssuePtn,Stock,StatusFlag,nvarchar,,Y,A
972,972,972,2343,2343,95,View,vBDMSInvenIssuePtn,Stock,InternalCost,float,,N,0
973,973,973,2358,2358,95,View,vBDMSInvenIssuePtn,PatientBill,OwnerOrganisationUID,int,FK,Y,18
974,974,974,2359,2359,95,View,vBDMSInvenIssuePtn,PatientBill,IdentifyingUID,bigint,FK,N,
975,975,975,2360,2360,95,View,vBDMSInvenIssuePtn,PatientBill,IdentifyingType,nvarchar,,N,
976,976,976,2365,2365,96,View,vBDMSInvenIssuePtnCancel,PatientBillableItem,MWhen,datetime,,Y,Jun 11 2014  3:48PM
977,977,977,2376,2376,96,View,vBDMSInvenIssuePtnCancel,STOCK,ItemMasterUID,int,FK,Y,2
978,978,978,2377,2377,96,View,vBDMSInvenIssuePtnCancel,STOCK,ItemCost,float,,Y,0
979,979,979,2378,2378,96,View,vBDMSInvenIssuePtnCancel,STOCK,StatusFlag,nvarchar,,Y,A
980,980,980,2439,2439,98,View,vBDMSInvenManu,ItemManufacturerDetail,UID,int,PK,Y,3649
981,981,981,2440,2440,98,View,vBDMSInvenManu,ItemManufacturerDetail,ItemMasterUID,int,FK,Y,2
